-0.0526315789473685,-1,-0.928571428571429,-0.375,-0.888888888888889,-1,-1,-0.896848137535817,-0.611111111111111,-0.41002277904328,-0.723889555822329,-0.836734693877551,-0.88376432951213,-1,-1,-1,-0.785602873753368,-0.373096635222462,carry
0.0526315789473684,-1,-1,-0.375,-0.833333333333333,-1,-1,-0.862464183381089,-0.401709401709402,-0.318906605922551,-0.53421368547419,-0.469387755102041,-0.559127089918879,-1,-0.996659986639947,-1,-0.696459800538829,-0.287305949639753,carry
-0.578947368421053,-0.942857142857143,-1,-0.25,-0.611111111111111,-0.52,-0.857142857142857,-0.97134670487106,-0.942307692307692,-0.865603644646925,-0.980792316926771,-0.918367346938776,-0.926495791598431,-1,-1,-1,-0.926612153581951,-0.801901507836292,support
-0.263157894736842,-0.942857142857143,-0.785714285714286,-0.375,-0.777777777777778,-0.52,-0.857142857142857,-0.988538681948424,-0.767094017094017,-0.662870159453303,-0.92797118847539,-1,-0.939190818956215,-1,-1,-1,-0.852026909927368,-0.61108222535839,support
0.578947368421053,-0.885714285714286,-0.714285714285714,-0.125,-0.277777777777778,0.2,-0.523809523809524,-0.896848137535817,-0.636752136752137,-0.457858769931663,-0.841536614645858,-0.959183673469388,-0.771337167231595,-0.400947867298578,-0.971085027197252,-1,-0.557183595657859,0.230112159251281,support
1,-0.771428571428571,-0.428571428571429,-0.5,-0.166666666666667,-1,-0.952380952380952,-0.455587392550143,0.0384615384615385,-0.0888382687927107,0.0516206482593038,-0.0204081632653061,0.162661385535286,-1,-0.458726977765054,-0.777777777777778,-0.0193316632792929,0.880115873133774,support
1,-0.828571428571429,-0.785714285714286,-0.375,0.0555555555555556,-1,-1,-0.243553008595988,-0.33974358974359,-0.0842824601366743,-0.34453781512605,-1,-0.626055274149116,-1,-0.80561122244489,-0.555555555555556,-0.32060311008177,0.888137859318131,support
0.789473684210526,-0.942857142857143,-0.642857142857143,0,-0.333333333333333,-0.44,-0.761904761904762,-0.833810888252149,-0.538461538461538,-0.305239179954442,-0.839135654261705,-0.959183673469388,-0.774155463305023,-1,-1,-1,-0.478911628932899,0.4989229740771,support
1,-0.714285714285714,-0.357142857142857,-0.625,-0.388888888888889,-1,-1,-0.66189111747851,0.061965811965812,-0.0888382687927107,-0.0396158463385354,-0.63265306122449,-0.258407281867692,-1,-0.548239335814486,-0.333333333333333,-0.00061445384506309,0.880115873133774,support
0.368421052631579,-0.942857142857143,-0.928571428571429,0,-0.5,0.44,-0.523809523809524,-0.988538681948424,-0.713675213675214,-0.583143507972665,-0.913565426170468,-0.836734693877551,-0.913546863693491,-0.557345971563981,-0.99761427617139,-1,-0.618471427896205,0.00943326153160506,support
0.789473684210526,-0.942857142857143,-0.928571428571429,0.25,-0.0555555555555556,-0.76,-0.80952380952381,-0.873925501432665,-0.487179487179487,-0.223234624145786,-0.815126050420168,-1,-0.875487171674855,-1,-0.98759423609123,-1,-0.438042570622804,0.643393003045384,support
0.894736842105263,-0.885714285714286,-0.928571428571429,-0.25,-0.166666666666667,-1,-1,-0.730659025787966,-0.397435897435897,-0.170842824601367,-0.56062424969988,-0.918367346938776,-0.761942846986835,-0.894218009478673,-0.830804466075007,-0.777777777777778,-0.366576861873927,0.735645844165491,support
1,-0.6,-0.214285714285714,-0.75,-0.444444444444444,-1,-1,-0.587392550143266,-0.0662393162393162,-0.0774487471526196,-0.135654261704682,-0.755102040816326,-0.0611519467824453,-1,-0.899799599198397,-0.777777777777778,-0.10273983393991,0.900170838594667,carry
1,-0.714285714285714,-0.0714285714285714,-0.625,-0.555555555555556,-1,-1,0.26647564469914,0.673076923076923,-0.0888382687927107,0.63265306122449,-0.428571428571429,0.0191060161734649,-1,0.357476858478863,0.111111111111111,0.486190543712877,0.880115873133774,carry
1,-0.885714285714286,-0.214285714285714,0,-0.611111111111111,-1,-1,-0.151862464183381,0.0747863247863247,-0.116173120728929,0.169267707082833,-0.387755102040816,-0.281029820619263,-1,-0.753220727168623,-0.555555555555556,0.0349293378078177,0.878704597786526,carry
0.473684210526316,-1,-0.857142857142857,0.375,-0.5,0.2,0.142857142857143,-0.97134670487106,-0.735042735042735,-0.542141230068337,-0.877551020408163,-1,-0.866042071320664,-1,-0.984922225403187,-1,-0.625277685872288,0.110822253583897,support
1,-0.885714285714286,-0.5,-0.375,-0.444444444444444,-1,-1,-0.392550143266476,-0.0897435897435898,-0.0865603644646925,0.0156062424969987,-0.63265306122449,-0.199908595803024,-1,-0.917549384483252,-0.555555555555556,-0.0991791526839029,0.932110228032385,carry
0.789473684210526,-0.885714285714286,-0.785714285714286,-0.125,-0.166666666666667,-0.36,-0.761904761904762,-0.919770773638968,-0.801282051282051,-0.241457858769932,-0.930372148859544,-1,-0.901232687156441,-1,-0.990170817826128,-1,-0.679286603330655,0.652900542226844,support
0.789473684210526,-0.942857142857143,-0.857142857142857,0.125,-0.0555555555555556,-1,-0.952380952380952,-0.71919770773639,-0.431623931623932,-0.277904328018223,-0.258103241296519,-0.755102040816326,-0.642279519112364,-0.787804107424961,-0.99541941024907,-0.777777777777778,-0.377920625167399,0.587164822105029,support
