"match_id","start_time","win","hero_id","account_id","leaguename"
2201993554,1457261369,false,50,82262664,"The Shanghai Major"
2201993554,1457261369,true,26,6922000,"The Shanghai Major"
2201993554,1457261369,true,21,86700461,"The Shanghai Major"
2201993554,1457261369,true,93,43276219,"The Shanghai Major"
2201993554,1457261369,true,38,87382579,"The Shanghai Major"
2201993554,1457261369,true,69,87278757,"The Shanghai Major"
2201993554,1457261369,false,6,72312627,"The Shanghai Major"
2201993554,1457261369,false,41,34505203,"The Shanghai Major"
2201993554,1457261369,false,100,26771994,"The Shanghai Major"
2201993554,1457261369,false,74,86799300,"The Shanghai Major"
2201838263,1457257151,false,29,34505203,"The Shanghai Major"
2201838263,1457257151,false,19,72312627,"The Shanghai Major"
2201838263,1457257151,false,26,26771994,"The Shanghai Major"
2201838263,1457257151,false,76,86799300,"The Shanghai Major"
2201838263,1457257151,false,91,82262664,"The Shanghai Major"
2201838263,1457257151,true,87,6922000,"The Shanghai Major"
2201838263,1457257151,true,74,86700461,"The Shanghai Major"
2201838263,1457257151,true,56,43276219,"The Shanghai Major"
2201838263,1457257151,true,53,87382579,"The Shanghai Major"
2201838263,1457257151,true,69,87278757,"The Shanghai Major"
2201624014,1457251546,false,43,86700461,"The Shanghai Major"
2201624014,1457251546,false,26,6922000,"The Shanghai Major"
2201624014,1457251546,true,100,82262664,"The Shanghai Major"
2201624014,1457251546,true,74,86799300,"The Shanghai Major"
2201624014,1457251546,true,111,26771994,"The Shanghai Major"
2201624014,1457251546,true,38,34505203,"The Shanghai Major"
2201624014,1457251546,true,77,72312627,"The Shanghai Major"
2201624014,1457251546,false,112,87278757,"The Shanghai Major"
2201624014,1457251546,false,55,87382579,"The Shanghai Major"
2201624014,1457251546,false,70,43276219,"The Shanghai Major"
2201456363,1457246912,false,30,82262664,"The Shanghai Major"
2201456363,1457246912,true,26,6922000,"The Shanghai Major"
2201456363,1457246912,true,76,86700461,"The Shanghai Major"
2201456363,1457246912,true,93,43276219,"The Shanghai Major"
2201456363,1457246912,true,29,87382579,"The Shanghai Major"
2201456363,1457246912,true,58,87278757,"The Shanghai Major"
2201456363,1457246912,false,36,72312627,"The Shanghai Major"
2201456363,1457246912,false,41,34505203,"The Shanghai Major"
2201456363,1457246912,false,110,26771994,"The Shanghai Major"
2201456363,1457246912,false,74,86799300,"The Shanghai Major"
2201116123,1457236025,false,30,86727555,"The Shanghai Major"
2201116123,1457236025,false,22,111620041,"The Shanghai Major"
2201116123,1457236025,false,55,87276347,"The Shanghai Major"
2201116123,1457236025,false,33,87177591,"The Shanghai Major"
2201116123,1457236025,false,89,86745912,"The Shanghai Major"
2201116123,1457236025,true,88,82262664,"The Shanghai Major"
2201116123,1457236025,true,43,86799300,"The Shanghai Major"
2201116123,1457236025,true,110,26771994,"The Shanghai Major"
2201116123,1457236025,true,53,34505203,"The Shanghai Major"
2201116123,1457236025,true,70,72312627,"The Shanghai Major"
2201019839,1457231914,true,26,82262664,"The Shanghai Major"
2201019839,1457231914,true,74,86799300,"The Shanghai Major"
2201019839,1457231914,true,110,26771994,"The Shanghai Major"
2201019839,1457231914,true,53,34505203,"The Shanghai Major"
2201019839,1457231914,true,80,72312627,"The Shanghai Major"
2201019839,1457231914,false,20,86727555,"The Shanghai Major"
2201019839,1457231914,false,88,111620041,"The Shanghai Major"
2201019839,1457231914,false,55,87276347,"The Shanghai Major"
2201019839,1457231914,false,33,87177591,"The Shanghai Major"
2201019839,1457231914,false,18,86745912,"The Shanghai Major"
2199144312,1457177361,true,5,86727555,"The Shanghai Major"
2199144312,1457177361,true,46,111620041,"The Shanghai Major"
2199144312,1457177361,true,61,87276347,"The Shanghai Major"
2199144312,1457177361,true,107,87177591,"The Shanghai Major"
2199144312,1457177361,true,70,86745912,"The Shanghai Major"
2199144312,1457177361,false,93,93119769,"The Shanghai Major"
2199144312,1457177361,false,58,112377459,"The Shanghai Major"
2199144312,1457177361,false,7,88933594,"The Shanghai Major"
