"match_id","start_time","win","hero_id","account_id","leaguename"
789645621,1405973570,true,69,98887913,"The International 2014"
789645621,1405973570,false,53,108382060,"The International 2014"
789645621,1405973570,false,16,101695162,"The International 2014"
789645621,1405973570,false,68,113800818,"The International 2014"
789645621,1405973570,false,63,90882159,"The International 2014"
789645621,1405973570,false,40,91698091,"The International 2014"
789645621,1405973570,true,78,89157606,"The International 2014"
789645621,1405973570,true,86,89217927,"The International 2014"
789645621,1405973570,true,106,88508515,"The International 2014"
789645621,1405973570,true,27,100883708,"The International 2014"
789590883,1405971068,false,53,108382060,"The International 2014"
789590883,1405971068,true,73,98887913,"The International 2014"
789590883,1405971068,false,86,101695162,"The International 2014"
789590883,1405971068,false,68,113800818,"The International 2014"
789590883,1405971068,false,106,90882159,"The International 2014"
789590883,1405971068,false,40,91698091,"The International 2014"
789590883,1405971068,true,13,89157606,"The International 2014"
789590883,1405971068,true,66,89217927,"The International 2014"
789590883,1405971068,true,63,88508515,"The International 2014"
789590883,1405971068,true,27,100883708,"The International 2014"
789518247,1405967878,false,16,113800818,"The International 2014"
789518247,1405967878,false,53,91698091,"The International 2014"
789518247,1405967878,true,78,89157606,"The International 2014"
789518247,1405967878,true,68,89217927,"The International 2014"
789518247,1405967878,true,63,88508515,"The International 2014"
789518247,1405967878,true,7,100883708,"The International 2014"
789518247,1405967878,true,73,98887913,"The International 2014"
789518247,1405967878,false,10,108382060,"The International 2014"
789518247,1405967878,false,101,101695162,"The International 2014"
789518247,1405967878,false,47,90882159,"The International 2014"
789453600,1405965045,true,80,108382060,"The International 2014"
789453600,1405965045,false,53,98887913,"The International 2014"
789453600,1405965045,false,68,100883708,"The International 2014"
789453600,1405965045,false,54,88508515,"The International 2014"
789453600,1405965045,false,26,89217927,"The International 2014"
789453600,1405965045,false,73,89157606,"The International 2014"
789453600,1405965045,true,51,91698091,"The International 2014"
789453600,1405965045,true,78,90882159,"The International 2014"
789453600,1405965045,true,7,113800818,"The International 2014"
789453600,1405965045,true,27,101695162,"The International 2014"
787943161,1405903516,true,53,108382060,"The International 2014"
787943161,1405903516,true,40,91698091,"The International 2014"
787943161,1405903516,true,49,90882159,"The International 2014"
787943161,1405903516,true,79,113800818,"The International 2014"
787943161,1405903516,true,52,101695162,"The International 2014"
787943161,1405903516,false,9,86727555,"The International 2014"
787943161,1405903516,false,41,121847953,"The International 2014"
787943161,1405903516,false,98,87276347,"The International 2014"
787943161,1405903516,false,33,73562326,"The International 2014"
787943161,1405903516,false,73,86745912,"The International 2014"
787900748,1405899705,true,33,73562326,"The International 2014"
787900748,1405899705,true,41,87276347,"The International 2014"
787900748,1405899705,true,63,121847953,"The International 2014"
787900748,1405899705,true,73,86727555,"The International 2014"
787900748,1405899705,false,53,108382060,"The International 2014"
787900748,1405899705,false,68,101695162,"The International 2014"
787900748,1405899705,false,20,113800818,"The International 2014"
787900748,1405899705,false,49,90882159,"The International 2014"
